temple,date,hour,day_of_week,is_weekend,is_holiday,is_festival,weather,temperature,previous_visitors,current_crowd,visitors
Somnath,2025-05-11,14,Sunday,1,0,0,Clear,35.2,1355,4105,1729
Somnath,2025-05-11,15,Sunday,1,0,0,Clear,36.3,1729,4756,2190
Somnath,2025-05-11,16,Sunday,1,0,0,Clear,34.6,2190,5982,2791
Somnath,2025-05-11,17,Sunday,1,0,0,Clear,34.6,2791,6999,3275
Somnath,2025-05-11,18,Sunday,1,0,0,Clear,33.6,3275,7938,3540
Somnath,2025-05-11,19,Sunday,1,0,0,Clear,32.0,3540,8166,3289
Somnath,2025-05-11,20,Sunday,1,0,0,Clear,29.8,3289,6121,1889
Somnath,2025-05-11,21,Sunday,1,0,0,Clear,30.3,1889,5392,1767
Somnath,2025-05-11,22,Sunday,1,0,0,Clear,27.8,1767,2790,480
Somnath,2025-05-11,23,Sunday,1,0,0,Clear,26.5,480,1598,193
Somnath,2025-05-12,0,Monday,0,0,0,Sunny,26.0,193,786,43
Somnath,2025-05-12,1,Monday,0,0,0,Sunny,26.4,43,381,34
Somnath,2025-05-12,2,Monday,0,0,0,Sunny,26.2,34,208,34
Somnath,2025-05-12,3,Monday,0,0,0,Sunny,25.5,34,211,88
Somnath,2025-05-12,4,Monday,0,0,0,Sunny,27.5,88,905,602
Somnath,2025-05-12,5,Monday,0,0,0,Sunny,27.3,602,2045,1224
Somnath,2025-05-12,6,Monday,0,0,0,Sunny,27.9,1224,4171,2379
Somnath,2025-05-12,7,Monday,0,0,0,Sunny,30.1,2379,6285,3303
Somnath,2025-05-12,8,Monday,0,0,0,Sunny,32.1,3303,6317,2690
Somnath,2025-05-12,9,Monday,0,0,0,Sunny,31.4,2690,6192,2534
Somnath,2025-05-12,10,Monday,0,0,0,Sunny,34.0,2534,5772,2335
Somnath,2025-05-12,11,Monday,0,0,0,Sunny,34.5,2335,4772,1782
Somnath,2025-05-12,12,Monday,0,0,0,Sunny,35.0,1782,3897,1182
Somnath,2025-05-12,13,Monday,0,0,0,Sunny,36.2,1182,3280,1228
Somnath,2025-05-12,14,Monday,0,0,0,Sunny,37.0,1228,3502,1610
Somnath,2025-05-12,15,Monday,0,0,0,Sunny,35.7,1610,4180,1891
Somnath,2025-05-12,16,Monday,0,0,0,Sunny,35.2,1891,4881,2264
Somnath,2025-05-12,17,Monday,0,0,0,Sunny,34.8,2264,6657,3367
Somnath,2025-05-12,18,Monday,0,0,0,Sunny,34.3,3367,6751,2876
Somnath,2025-05-12,19,Monday,0,0,0,Sunny,32.9,2876,7076,2895
Somnath,2025-05-12,20,Monday,0,0,0,Sunny,30.3,2895,5797,1838
Somnath,2025-05-12,21,Monday,0,0,0,Sunny,29.7,1838,4014,997
Somnath,2025-05-12,22,Monday,0,0,0,Sunny,28.0,997,2760,603
Somnath,2025-05-12,23,Monday,0,0,0,Sunny,27.7,603,1504,191
Somnath,2025-05-13,0,Tuesday,0,0,0,Sunny,24.1,191,662,32
Somnath,2025-05-13,1,Tuesday,0,0,0,Sunny,23.4,32,344,24
Somnath,2025-05-13,2,Tuesday,0,0,0,Sunny,23.6,24,168,21
Somnath,2025-05-13,3,Tuesday,0,0,0,Sunny,23.2,21,146,53
Somnath,2025-05-13,4,Tuesday,0,0,0,Sunny,24.4,53,728,490
Somnath,2025-05-13,5,Tuesday,0,0,0,Sunny,24.7,490,1414,803
Somnath,2025-05-13,6,Tuesday,0,0,0,Sunny,25.4,803,2692,1512
Somnath,2025-05-13,7,Tuesday,0,0,0,Sunny,27.3,1512,3915,1983
Somnath,2025-05-13,8,Tuesday,0,0,0,Sunny,27.5,1983,4679,2205
Somnath,2025-05-13,9,Tuesday,0,0,0,Sunny,29.2,2205,4304,1595
Somnath,2025-05-13,10,Tuesday,0,0,0,Sunny,31.0,1595,3688,1263
Somnath,2025-05-13,11,Tuesday,0,0,0,Sunny,31.4,1263,3422,1291
Somnath,2025-05-13,12,Tuesday,0,0,0,Sunny,33.6,1291,2912,1094
Somnath,2025-05-13,13,Tuesday,0,0,0,Sunny,33.6,1094,2349,748
Somnath,2025-05-13,14,Tuesday,0,0,0,Sunny,33.9,748,2249,900
Somnath,2025-05-13,15,Tuesday,0,0,0,Sunny,32.9,900,2881,1367
Somnath,2025-05-13,16,Tuesday,0,0,0,Sunny,33.6,1367,3336,1542
Somnath,2025-05-13,17,Tuesday,0,0,0,Sunny,31.6,1542,4224,2075
Somnath,2025-05-13,18,Tuesday,0,0,0,Sunny,32.3,2075,4411,1840
Somnath,2025-05-13,19,Tuesday,0,0,0,Sunny,30.8,1840,4565,1898
Somnath,2025-05-13,20,Tuesday,0,0,0,Sunny,28.0,1898,3648,1122
Somnath,2025-05-13,21,Tuesday,0,0,0,Sunny,28.1,1122,2538,733
Somnath,2025-05-13,22,Tuesday,0,0,0,Sunny,24.4,733,1533,294
Somnath,2025-05-13,23,Tuesday,0,0,0,Sunny,25.8,294,862,120
Somnath,2025-05-14,0,Wednesday,0,0,0,Clear,21.6,120,394,35
Somnath,2025-05-14,1,Wednesday,0,0,0,Clear,19.8,35,199,20
Somnath,2025-05-14,2,Wednesday,0,0,0,Clear,20.3,20,119,22
Somnath,2025-05-14,3,Wednesday,0,0,0,Clear,21.0,22,129,52
Somnath,2025-05-14,4,Wednesday,0,0,0,Clear,20.3,52,596,399
Somnath,2025-05-14,5,Wednesday,0,0,0,Clear,21.6,399,1478,892
Somnath,2025-05-14,6,Wednesday,0,0,0,Clear,22.2,892,2545,1331
Somnath,2025-05-14,7,Wednesday,0,0,0,Clear,23.6,1331,3868,2085
Somnath,2025-05-14,8,Wednesday,0,0,0,Clear,25.1,2085,4556,2055
Somnath,2025-05-14,9,Wednesday,0,0,0,Clear,25.0,2055,4496,1899
Somnath,2025-05-14,10,Wednesday,0,0,0,Clear,28.1,1899,3820,1395
Somnath,2025-05-14,11,Wednesday,0,0,0,Clear,28.8,1395,3221,1143
Somnath,2025-05-14,12,Wednesday,0,0,0,Clear,29.1,1143,2501,724
Somnath,2025-05-14,13,Wednesday,0,0,0,Clear,29.5,724,2211,773
Somnath,2025-05-14,14,Wednesday,0,0,0,Clear,30.1,773,2178,868
Somnath,2025-05-14,15,Wednesday,0,0,0,Clear,31.0,868,2428,1078
Somnath,2025-05-14,16,Wednesday,0,0,0,Clear,28.8,1078,3200,1560
Somnath,2025-05-14,17,Wednesday,0,0,0,Clear,28.5,1560,3933,1922
Somnath,2025-05-14,18,Wednesday,0,0,0,Clear,27.9,1922,5044,2497
Somnath,2025-05-14,19,Wednesday,0,0,0,Clear,26.2,2497,4995,1917
Somnath,2025-05-14,20,Wednesday,0,0,0,Clear,24.4,1917,4070,1326
Somnath,2025-05-14,21,Wednesday,0,0,0,Clear,23.8,1326,2670,587
Somnath,2025-05-14,22,Wednesday,0,0,0,Clear,23.5,587,1603,343
Somnath,2025-05-14,23,Wednesday,0,0,0,Clear,21.2,343,942,139
Somnath,2025-05-15,0,Thursday,0,0,0,Sunny,26.0,139,468,34
Somnath,2025-05-15,1,Thursday,0,0,0,Sunny,26.2,34,260,28
Somnath,2025-05-15,2,Thursday,0,0,0,Sunny,24.8,28,154,24
Somnath,2025-05-15,3,Thursday,0,0,0,Sunny,26.2,24,154,55
Somnath,2025-05-15,4,Thursday,0,0,0,Sunny,25.6,55,557,361
Somnath,2025-05-15,5,Thursday,0,0,0,Sunny,28.5,361,1325,798
Somnath,2025-05-15,6,Thursday,0,0,0,Sunny,29.0,798,2725,1584
Somnath,2025-05-15,7,Thursday,0,0,0,Sunny,29.9,1584,4079,2066
Somnath,2025-05-15,8,Thursday,0,0,0,Sunny,31.7,2066,4909,2257
Somnath,2025-05-15,9,Thursday,0,0,0,Sunny,32.4,2257,4993,2058
Somnath,2025-05-15,10,Thursday,0,0,0,Sunny,33.6,2058,4984,1901
Somnath,2025-05-15,11,Thursday,0,0,0,Sunny,33.7,1901,3993,1354
Somnath,2025-05-15,12,Thursday,0,0,0,Sunny,35.3,1354,3189,987
Somnath,2025-05-15,13,Thursday,0,0,0,Sunny,35.9,987,2249,654
Somnath,2025-05-15,14,Thursday,0,0,0,Sunny,36.7,654,2043,719
Somnath,2025-05-15,15,Thursday,0,0,0,Sunny,36.3,719,2955,1515
Somnath,2025-05-15,16,Thursday,0,0,0,Sunny,34.2,1515,3839,1796
Somnath,2025-05-15,17,Thursday,0,0,0,Sunny,35.2,1796,4374,1955
Somnath,2025-05-15,18,Thursday,0,0,0,Sunny,33.2,1955,4868,2078
Somnath,2025-05-15,19,Thursday,0,0,0,Sunny,31.6,2078,4351,1690
Somnath,2025-05-15,20,Thursday,0,0,0,Sunny,30.0,1690,4010,1436
Somnath,2025-05-15,21,Thursday,0,0,0,Sunny,29.5,1436,2808,687
Somnath,2025-05-15,22,Thursday,0,0,0,Sunny,29.3,687,1673,326
Somnath,2025-05-15,23,Thursday,0,0,0,Sunny,27.5,326,926,143
Somnath,2025-05-16,0,Friday,0,0,0,Sunny,21.1,143,460,41
Somnath,2025-05-16,1,Friday,0,0,0,Sunny,20.7,41,238,29
Somnath,2025-05-16,2,Friday,0,0,0,Sunny,19.9,29,142,23
Somnath,2025-05-16,3,Friday,0,0,0,Sunny,19.9,23,152,65
Somnath,2025-05-16,4,Friday,0,0,0,Sunny,20.6,65,797,538
Somnath,2025-05-16,5,Friday,0,0,0,Sunny,21.3,538,1897,1134
Somnath,2025-05-16,6,Friday,0,0,0,Sunny,22.3,1134,3325,1835
Somnath,2025-05-16,7,Friday,0,0,0,Sunny,24.1,1835,4498,2245
Somnath,2025-05-16,8,Friday,0,0,0,Sunny,26.3,2245,5805,2858
Somnath,2025-05-16,9,Friday,0,0,0,Sunny,26.8,2858,5782,2310
Somnath,2025-05-16,10,Friday,0,0,0,Sunny,27.8,2310,5655,2228
Somnath,2025-05-16,11,Friday,0,0,0,Sunny,28.8,2228,5002,1798
Somnath,2025-05-16,12,Friday,0,0,0,Sunny,29.8,1798,3787,1146
Somnath,2025-05-16,13,Friday,0,0,0,Sunny,30.2,1146,2855,900
Somnath,2025-05-16,14,Friday,0,0,0,Sunny,29.8,900,2569,993
Somnath,2025-05-16,15,Friday,0,0,0,Sunny,30.1,993,3215,1537
Somnath,2025-05-16,16,Friday,0,0,0,Sunny,28.3,1537,4788,2417
Somnath,2025-05-16,17,Friday,0,0,0,Sunny,29.1,2417,6265,3123
Somnath,2025-05-16,18,Friday,0,0,0,Sunny,28.9,3123,6089,2397
Somnath,2025-05-16,19,Friday,0,0,0,Sunny,25.7,2397,5779,2212
Somnath,2025-05-16,20,Friday,0,0,0,Sunny,25.0,2212,5049,1804
Somnath,2025-05-16,21,Friday,0,0,0,Sunny,23.5,1804,3582,902
Somnath,2025-05-16,22,Friday,0,0,0,Sunny,22.1,902,2334,462
Somnath,2025-05-16,23,Friday,0,0,0,Sunny,20.4,462,1372,158
Somnath,2025-05-17,0,Saturday,1,0,0,Cloudy,25.1,158,695,53
Somnath,2025-05-17,1,Saturday,1,0,0,Cloudy,23.2,53,370,37
Somnath,2025-05-17,2,Saturday,1,0,0,Cloudy,24.1,37,217,42
Somnath,2025-05-17,3,Saturday,1,0,0,Cloudy,23.7,42,254,116
Somnath,2025-05-17,4,Saturday,1,0,0,Cloudy,24.6,116,974,640
Somnath,2025-05-17,5,Saturday,1,0,0,Cloudy,26.3,640,2166,1298
Somnath,2025-05-17,6,Saturday,1,0,0,Cloudy,26.2,1298,3585,1957
Somnath,2025-05-17,7,Saturday,1,0,0,Cloudy,27.1,1957,6114,3374
Somnath,2025-05-17,8,Saturday,1,0,0,Cloudy,29.6,3374,8303,4033
Somnath,2025-05-17,9,Saturday,1,0,0,Cloudy,30.3,4033,7627,3093
Somnath,2025-05-17,10,Saturday,1,0,0,Cloudy,31.6,3093,6693,2327
Somnath,2025-05-17,11,Saturday,1,0,0,Cloudy,34.3,2327,5751,2251
Somnath,2025-05-17,12,Saturday,1,0,0,Cloudy,33.4,2251,4619,1496
Somnath,2025-05-17,13,Saturday,1,0,0,Cloudy,33.7,1496,3744,1329
Somnath,2025-05-17,14,Saturday,1,0,0,Cloudy,33.8,1329,4006,1693
Somnath,2025-05-17,15,Saturday,1,0,0,Cloudy,33.4,1693,4277,1848
Somnath,2025-05-17,16,Saturday,1,0,0,Cloudy,33.8,1848,5441,2497
Somnath,2025-05-17,17,Saturday,1,0,0,Cloudy,33.2,2497,6818,3250
Somnath,2025-05-17,18,Saturday,1,0,0,Cloudy,33.1,3250,8364,4028
Somnath,2025-05-17,19,Saturday,1,0,0,Cloudy,30.5,4028,7563,2833
Somnath,2025-05-17,20,Saturday,1,0,0,Cloudy,28.3,2833,6553,2105
Somnath,2025-05-17,21,Saturday,1,0,0,Cloudy,28.1,2105,4420,957
Somnath,2025-05-17,22,Saturday,1,0,0,Cloudy,27.1,957,2776,530
Somnath,2025-05-17,23,Saturday,1,0,0,Cloudy,24.8,530,1578,174
Somnath,2025-05-18,0,Sunday,1,0,0,Clear,22.7,174,832,59
Somnath,2025-05-18,1,Sunday,1,0,0,Clear,22.2,59,445,38
Somnath,2025-05-18,2,Sunday,1,0,0,Clear,22.1,38,260,36
Somnath,2025-05-18,3,Sunday,1,0,0,Clear,22.3,36,252,99
Somnath,2025-05-18,4,Sunday,1,0,0,Clear,22.0,99,991,650
Somnath,2025-05-18,5,Sunday,1,0,0,Clear,23.4,650,2786,1730
Somnath,2025-05-18,6,Sunday,1,0,0,Clear,25.1,1730,4933,2676
Somnath,2025-05-18,7,Sunday,1,0,0,Clear,26.1,2676,6769,3371
Somnath,2025-05-18,8,Sunday,1,0,0,Clear,26.7,3371,8295,3893
Somnath,2025-05-18,9,Sunday,1,0,0,Clear,28.3,3893,8536,3731
Somnath,2025-05-18,10,Sunday,1,0,0,Clear,29.6,3731,8135,3136
Somnath,2025-05-18,11,Sunday,1,0,0,Clear,30.9,3136,6862,2347
Somnath,2025-05-18,12,Sunday,1,0,0,Clear,30.9,2347,5388,1519
Somnath,2025-05-18,13,Sunday,1,0,0,Clear,31.9,1519,4160,1334
Somnath,2025-05-18,14,Sunday,1,0,0,Clear,32.4,1334,4036,1569
Somnath,2025-05-18,15,Sunday,1,0,0,Clear,32.4,1569,4947,2390
Somnath,2025-05-18,16,Sunday,1,0,0,Clear,31.6,2390,6049,2794
Somnath,2025-05-18,17,Sunday,1,0,0,Clear,30.5,2794,8254,3978
Somnath,2025-05-18,18,Sunday,1,0,0,Clear,29.3,3978,8530,3640
Somnath,2025-05-18,19,Sunday,1,0,0,Clear,30.2,3640,8223,3009
Somnath,2025-05-18,20,Sunday,1,0,0,Clear,26.5,3009,6422,2110
Somnath,2025-05-18,21,Sunday,1,0,0,Clear,25.4,2110,4599,1342
Somnath,2025-05-18,22,Sunday,1,0,0,Clear,24.1,1342,3118,683
Somnath,2025-05-18,23,Sunday,1,0,0,Clear,24.1,683,1694,211
Somnath,2025-05-19,0,Monday,0,0,0,Clear,24.8,211,834,43
Somnath,2025-05-19,1,Monday,0,0,0,Clear,23.9,43,436,29
Somnath,2025-05-19,2,Monday,0,0,0,Clear,25.5,29,253,34
Somnath,2025-05-19,3,Monday,0,0,0,Clear,24.4,34,210,69
Somnath,2025-05-19,4,Monday,0,0,0,Clear,25.4,69,866,572
Somnath,2025-05-19,5,Monday,0,0,0,Clear,26.5,572,1831,1079
Somnath,2025-05-19,6,Monday,0,0,0,Clear,26.4,1079,3761,2209
Somnath,2025-05-19,7,Monday,0,0,0,Clear,27.9,2209,5086,2530
Somnath,2025-05-19,8,Monday,0,0,0,Clear,28.8,2530,6521,3029
Somnath,2025-05-19,9,Monday,0,0,0,Clear,31.1,3029,7472,3216
Somnath,2025-05-19,10,Monday,0,0,0,Clear,32.7,3216,6455,2288
Somnath,2025-05-19,11,Monday,0,0,0,Clear,33.8,2288,5030,1777
Somnath,2025-05-19,12,Monday,0,0,0,Clear,34.5,1777,3683,1132
Somnath,2025-05-19,13,Monday,0,0,0,Clear,34.7,1132,3054,1121
Somnath,2025-05-19,14,Monday,0,0,0,Clear,35.0,1121,3384,1546
Somnath,2025-05-19,15,Monday,0,0,0,Clear,35.5,1546,3679,1478
Somnath,2025-05-19,16,Monday,0,0,0,Clear,33.9,1478,4725,2390
Somnath,2025-05-19,17,Monday,0,0,0,Clear,33.3,2390,6163,2997
Somnath,2025-05-19,18,Monday,0,0,0,Clear,31.9,2997,6737,2820
Somnath,2025-05-19,19,Monday,0,0,0,Clear,31.0,2820,7161,3118
Somnath,2025-05-19,20,Monday,0,0,0,Clear,29.4,3118,5855,2144
Somnath,2025-05-19,21,Monday,0,0,0,Clear,27.6,2144,4227,1294
Somnath,2025-05-19,22,Monday,0,0,0,Clear,25.9,1294,2590,608
Somnath,2025-05-19,23,Monday,0,0,0,Clear,26.0,608,1222,163
Somnath,2025-05-20,0,Tuesday,0,0,0,Cloudy,21.0,163,586,35
Somnath,2025-05-20,1,Tuesday,0,0,0,Cloudy,20.7,35,272,20
Somnath,2025-05-20,2,Tuesday,0,0,0,Cloudy,19.3,20,153,18
Somnath,2025-05-20,3,Tuesday,0,0,0,Cloudy,19.4,18,142,55
Somnath,2025-05-20,4,Tuesday,0,0,0,Cloudy,20.7,55,652,437
Somnath,2025-05-20,5,Tuesday,0,0,0,Cloudy,22.0,437,1368,798
Somnath,2025-05-20,6,Tuesday,0,0,0,Cloudy,24.1,798,2281,1204
Somnath,2025-05-20,7,Tuesday,0,0,0,Cloudy,24.4,1204,3406,1701
Somnath,2025-05-20,8,Tuesday,0,0,0,Cloudy,24.2,1701,3927,1842
Somnath,2025-05-20,9,Tuesday,0,0,0,Cloudy,27.0,1842,3871,1530
Somnath,2025-05-20,10,Tuesday,0,0,0,Cloudy,27.9,1530,3667,1401
Somnath,2025-05-20,11,Tuesday,0,0,0,Cloudy,28.9,1401,3326,1070
Somnath,2025-05-20,12,Tuesday,0,0,0,Cloudy,29.6,1070,2311,650
Somnath,2025-05-20,13,Tuesday,0,0,0,Cloudy,29.7,650,2162,819
Somnath,2025-05-20,14,Tuesday,0,0,0,Rainy,30.8,819,1842,673
Somnath,2025-05-20,15,Tuesday,0,0,0,Cloudy,30.4,673,2489,1214
Somnath,2025-05-20,16,Tuesday,0,0,0,Cloudy,30.2,1214,3395,1709
Somnath,2025-05-20,17,Tuesday,0,0,0,Cloudy,29.7,1709,3762,1722
Somnath,2025-05-20,18,Tuesday,0,0,0,Cloudy,28.1,1722,3966,1655
Somnath,2025-05-20,19,Tuesday,0,0,0,Cloudy,26.6,1655,4348,1943
Somnath,2025-05-20,20,Tuesday,0,0,0,Cloudy,25.2,1943,4056,1455
Somnath,2025-05-20,21,Tuesday,0,0,0,Cloudy,23.6,1455,2875,758
Somnath,2025-05-20,22,Tuesday,0,0,0,Cloudy,22.9,758,1792,308
Somnath,2025-05-20,23,Tuesday,0,0,0,Cloudy,20.5,308,961,101
Somnath,2025-05-21,0,Wednesday,0,0,0,Sunny,24.5,101,505,33
Somnath,2025-05-21,1,Wednesday,0,0,0,Sunny,22.9,33,282,25
Somnath,2025-05-21,2,Wednesday,0,0,0,Sunny,23.8,25,156,23
Somnath,2025-05-21,3,Wednesday,0,0,0,Sunny,22.4,23,146,59
Somnath,2025-05-21,4,Wednesday,0,0,0,Sunny,23.3,59,526,342
Somnath,2025-05-21,5,Wednesday,0,0,0,Sunny,24.6,342,1409,874
Somnath,2025-05-21,6,Wednesday,0,0,0,Sunny,26.4,874,2614,1485
Somnath,2025-05-21,7,Wednesday,0,0,0,Sunny,27.1,1485,4472,2427
Somnath,2025-05-21,8,Wednesday,0,0,0,Sunny,28.1,2427,4335,1737
Somnath,2025-05-21,9,Wednesday,0,0,0,Sunny,29.9,1737,4187,1777
Somnath,2025-05-21,10,Wednesday,0,0,0,Sunny,30.5,1777,4557,1880
Somnath,2025-05-21,11,Wednesday,0,0,0,Sunny,31.5,1880,3828,1406
Somnath,2025-05-21,12,Wednesday,0,0,0,Sunny,33.8,1406,3059,929
Somnath,2025-05-21,13,Wednesday,0,0,0,Sunny,32.4,929,2532,856
Somnath,2025-05-21,14,Wednesday,0,0,0,Sunny,34.1,856,2588,1070
Somnath,2025-05-21,15,Wednesday,0,0,0,Sunny,33.1,1070,3000,1362
Somnath,2025-05-21,16,Wednesday,0,0,0,Sunny,32.4,1362,3228,1465
Somnath,2025-05-21,17,Wednesday,0,0,0,Sunny,31.8,1465,4595,2318
Somnath,2025-05-21,18,Wednesday,0,0,0,Sunny,30.7,2318,5253,2423
Somnath,2025-05-21,19,Wednesday,0,0,0,Sunny,29.8,2423,4840,1766
Somnath,2025-05-21,20,Wednesday,0,0,0,Sunny,27.4,1766,3649,1222
Somnath,2025-05-21,21,Wednesday,0,0,0,Sunny,26.9,1222,2833,913
Somnath,2025-05-21,22,Wednesday,0,0,0,Sunny,25.4,913,1851,376
Somnath,2025-05-21,23,Wednesday,0,0,0,Sunny,24.6,376,953,122
Somnath,2025-05-22,0,Thursday,0,0,0,Sunny,23.7,122,453,27
Somnath,2025-05-22,1,Thursday,0,0,0,Sunny,23.3,27,247,22
Somnath,2025-05-22,2,Thursday,0,0,0,Sunny,23.1,22,141,22
Somnath,2025-05-22,3,Thursday,0,0,0,Sunny,22.4,22,140,58
Somnath,2025-05-22,4,Thursday,0,0,0,Sunny,24.1,58,775,531
Somnath,2025-05-22,5,Thursday,0,0,0,Sunny,23.1,531,1478,856
Somnath,2025-05-22,6,Thursday,0,0,0,Sunny,25.4,856,3060,1737
Somnath,2025-05-22,7,Thursday,0,0,0,Sunny,26.7,1737,3877,1953
Somnath,2025-05-22,8,Thursday,0,0,0,Sunny,28.0,1953,4762,2194
Somnath,2025-05-22,9,Thursday,0,0,0,Sunny,28.9,2194,4471,1842
Somnath,2025-05-22,10,Thursday,0,0,0,Sunny,29.2,1842,3799,1441
Somnath,2025-05-22,11,Thursday,0,0,0,Sunny,31.9,1441,3379,1271
Somnath,2025-05-22,12,Thursday,0,0,0,Sunny,31.9,1271,2497,638
Somnath,2025-05-22,13,Thursday,0,0,0,Sunny,32.4,638,2099,783
Somnath,2025-05-22,14,Thursday,0,0,0,Sunny,33.8,783,2278,1017
Somnath,2025-05-22,15,Thursday,0,0,0,Sunny,32.8,1017,3157,1582
Somnath,2025-05-22,16,Thursday,0,0,0,Sunny,32.4,1582,3342,1523
Somnath,2025-05-22,17,Thursday,0,0,0,Sunny,31.6,1523,4558,2201
Somnath,2025-05-22,18,Thursday,0,0,0,Sunny,29.3,2201,4697,2004
Somnath,2025-05-22,19,Thursday,0,0,0,Sunny,29.3,2004,4597,1849
Somnath,2025-05-22,20,Thursday,0,0,0,Sunny,28.2,1849,3874,1266
Somnath,2025-05-22,21,Thursday,0,0,0,Sunny,26.9,1266,2952,792
Somnath,2025-05-22,22,Thursday,0,0,0,Sunny,26.3,792,1661,395
Somnath,2025-05-22,23,Thursday,0,0,0,Sunny,25.2,395,997,129
Somnath,2025-05-23,0,Friday,0,0,0,Sunny,24.5,129,560,49
Somnath,2025-05-23,1,Friday,0,0,0,Sunny,23.6,49,279,23
Somnath,2025-05-23,2,Friday,0,0,0,Sunny,23.5,23,156,28
Somnath,2025-05-23,3,Friday,0,0,0,Sunny,22.5,28,158,63
Somnath,2025-05-23,4,Friday,0,0,0,Sunny,24.9,63,803,539
Somnath,2025-05-23,5,Friday,0,0,0,Sunny,24.8,539,1487,840
Somnath,2025-05-23,6,Friday,0,0,0,Sunny,25.7,840,3040,1755
Somnath,2025-05-23,7,Friday,0,0,0,Sunny,27.4,1755,4858,2599
Somnath,2025-05-23,8,Friday,0,0,0,Sunny,27.4,2599,5443,2409
Somnath,2025-05-23,9,Friday,0,0,0,Sunny,30.6,2409,5384,2127
Somnath,2025-05-23,10,Friday,0,0,0,Sunny,31.3,2127,5157,1942
Somnath,2025-05-23,11,Friday,0,0,0,Sunny,31.8,1942,4319,1481
Somnath,2025-05-23,12,Friday,0,0,0,Sunny,32.7,1481,3458,1173
Somnath,2025-05-23,13,Friday,0,0,0,Sunny,33.7,1173,2861,954
Somnath,2025-05-23,14,Friday,0,0,0,Sunny,33.5,954,2814,1126
Somnath,2025-05-23,15,Friday,0,0,0,Sunny,33.7,1126,3422,1517
Somnath,2025-05-23,16,Friday,0,0,0,Sunny,32.5,1517,4100,1986
Somnath,2025-05-23,17,Friday,0,0,0,Sunny,32.5,1986,4753,2173
Somnath,2025-05-23,18,Friday,0,0,0,Sunny,30.9,2173,5837,2783
Somnath,2025-05-23,19,Friday,0,0,0,Sunny,29.5,2783,6205,2623
Somnath,2025-05-23,20,Friday,0,0,0,Sunny,28.2,2623,5191,1607
Somnath,2025-05-23,21,Friday,0,0,0,Sunny,27.0,1607,3456,889
Somnath,2025-05-23,22,Friday,0,0,0,Sunny,25.6,889,1975,385
Somnath,2025-05-23,23,Friday,0,0,0,Sunny,24.1,385,1084,125
Somnath,2025-05-24,0,Saturday,1,0,0,Cloudy,25.7,125,592,54
Somnath,2025-05-24,1,Saturday,1,0,0,Cloudy,26.2,54,307,36
Somnath,2025-05-24,2,Saturday,1,0,0,Cloudy,24.7,36,191,40
Somnath,2025-05-24,3,Saturday,1,0,0,Cloudy,25.1,40,196,84
Somnath,2025-05-24,4,Saturday,1,0,0,Cloudy,26.1,84,836,551
Somnath,2025-05-24,5,Saturday,1,0,0,Cloudy,26.4,551,2184,1358
Somnath,2025-05-24,6,Saturday,1,0,0,Cloudy,27.8,1358,4210,2392
Somnath,2025-05-24,7,Saturday,1,0,0,Cloudy,30.0,2392,6141,3201
Somnath,2025-05-24,8,Saturday,1,0,0,Cloudy,30.0,3201,7887,3662
Somnath,2025-05-24,9,Saturday,1,0,0,Cloudy,32.0,3662,8116,3303
Somnath,2025-05-24,10,Saturday,1,0,0,Cloudy,33.9,3303,6531,2042
Somnath,2025-05-24,11,Saturday,1,0,0,Cloudy,34.8,2042,5246,1805
Somnath,2025-05-24,12,Saturday,1,0,0,Cloudy,34.5,1805,4128,1351
Somnath,2025-05-24,13,Saturday,1,0,0,Cloudy,35.7,1351,3890,1431
Somnath,2025-05-24,14,Saturday,1,0,0,Cloudy,35.2,1431,3704,1416
Somnath,2025-05-24,15,Saturday,1,0,0,Cloudy,35.7,1416,4471,2048
Somnath,2025-05-24,16,Saturday,1,0,0,Cloudy,35.0,2048,5827,2846
Somnath,2025-05-24,17,Saturday,1,0,0,Rainy,33.6,2846,5800,2390
Somnath,2025-05-24,18,Saturday,1,0,0,Cloudy,32.5,2390,6963,3371
Somnath,2025-05-24,19,Saturday,1,0,0,Cloudy,32.1,3371,6808,2920
Somnath,2025-05-24,20,Saturday,1,0,0,Cloudy,29.9,2920,6089,2303
Somnath,2025-05-24,21,Saturday,1,0,0,Cloudy,28.7,2303,4514,1279
Somnath,2025-05-24,22,Saturday,1,0,0,Cloudy,27.0,1279,2748,591
Somnath,2025-05-24,23,Saturday,1,0,0,Cloudy,26.7,591,1452,184
Somnath,2025-05-25,0,Sunday,1,0,0,Clear,20.7,184,776,50
Somnath,2025-05-25,1,Sunday,1,0,0,Clear,19.0,50,384,40
Somnath,2025-05-25,2,Sunday,1,0,0,Clear,18.5,40,214,37
Somnath,2025-05-25,3,Sunday,1,0,0,Clear,19.0,37,232,94
Somnath,2025-05-25,4,Sunday,1,0,0,Clear,19.0,94,1053,702
Somnath,2025-05-25,5,Sunday,1,0,0,Clear,19.9,702,2642,1613
Somnath,2025-05-25,6,Sunday,1,0,0,Clear,20.1,1613,5028,2893
Somnath,2025-05-25,7,Sunday,1,0,0,Clear,22.2,2893,7159,3656
Somnath,2025-05-25,8,Sunday,1,0,0,Clear,24.8,3656,8836,4236
Somnath,2025-05-25,9,Sunday,1,0,0,Clear,26.1,4236,8449,2984
